officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Dialachak S.O,184144,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,01922-255304,NA,Kathua H.O,NA,NA
Dilwan B.O,184102,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Kathua,JAMMU & KASHMIR,NA,I/e Kathua S.O,Kathua H.O,NA,NA
Dinga Amb B.O,184144,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Dialachak S.O,Kathua H.O,NA,NA
Doori Dugar B.O,185154,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Chowki Choura S.O,Jammu H.O,NA,NA
Draman B.O,184201,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Basoli S.O,Kathua H.O,NA,NA
Duggan B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bani,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Dulangal B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Dumana S.O,181206,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2604126,NA,Jammu H.O,NA,NA
Durang B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Faloura B.O,181102,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Ranbirsinghpora,Jammu,JAMMU & KASHMIR,NA,R.S.Pura S.O,Gandhinagar H.O,NA,NA
Farnot B.O,184201,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Basoli,Kathua,JAMMU & KASHMIR,NA,Basoli S.O,Kathua H.O,NA,NA
Fatehpur B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Flote B.O,184143,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Barwal S.O,Kathua H.O,NA,NA
Gadigarh B.O,181101,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Miran Sahib S.O,Gandhinagar H.O,NA,NA
Gajansoo B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Galak B.O,184205,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Ramkot S.O (Kathua),Kathua H.O,NA,NA
Gandharwan B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Gandhinagar H.O,180004,H.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2434151,NA,NA,NA,NA
Gangyal S.O,180010,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2451816,NA,Gandhinagar H.O,NA,NA
Garh Samnabanj B.O,184205,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Udhampur,JAMMU & KASHMIR,NA,Ramkot S.O (Kathua),Kathua H.O,NA,NA
Garha Satura B.O,184142,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Hiranagar S.O,Kathua H.O,NA,NA
Garkhal B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
General Bus Stand S.O (Jammu),180016,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2573439,NA,Jammu H.O,NA,NA
Ghagwal S.O,184141,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,01922-230226,NA,Kathua H.O,NA,NA
Ghar Majoor B.O,185154,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Chowki Choura S.O,Jammu H.O,NA,NA
Gharana B.O,181102,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,NA,R.S.Pura S.O,Gandhinagar H.O,NA,NA
Gharatal B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Gharota B.O,181122,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bhalwal S.O,Jammu H.O,NA,NA
Ghatti B.O,184143,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Barwal S.O,Kathua H.O,NA,NA
Gho Manhasan B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Gigrial B.O,181203,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Khour S.O,Jammu H.O,NA,NA
Gitti B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bani,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Gol Gujral B.O,180002,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Talab Tillo S.O,Jammu H.O,NA,NA
Goondla B.O,181111,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dablehar S.O,Gandhinagar H.O,NA,NA
Goran B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
Govindasr B.O,184102,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,I/e Kathua S.O,Kathua H.O,NA,NA
Greater Kailash S.O,180011,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2480599,NA,Gandhinagar H.O,NA,NA
Guo Brahmna B.O,184120,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,NA,Vijaypur S.O,Gandhinagar H.O,NA,NA
Gura Manhasan B.O,181207,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Pargwal S.O,Jammu H.O,NA,NA
Gurah Kalyal B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Gurah Mundian B.O,184142,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Hiranagar S.O,Kathua H.O,NA,NA
Gurah Salathia S.O,181143,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,NA,Gandhinagar H.O,NA,NA
Gurha Brahmna B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Guru Nanak Nagar S.O (Jammu),180004,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,NA,Gandhinagar H.O,NA,NA
Halqa B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Hamirpur B.O,184144,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Dialachak S.O,Kathua H.O,NA,NA
Hamirpur Sidhar B.O,181203,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Akhnoor,Jammu,JAMMU & KASHMIR,NA,Khour S.O,Jammu H.O,NA,NA
Haripur Patil B.O,184148,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Sanjimore S.O,Kathua H.O,NA,NA
Hatli B.O,184152,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Lakhanpur S.O (Kathua),Kathua H.O,NA,NA
Hiranagar S.O,184142,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,01922-274226,NA,Kathua H.O,NA,NA
Hutt B.O,184201,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Basoli S.O,Kathua H.O,NA,NA
Huttar B.O,184204,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billwar,Kathua,JAMMU & KASHMIR,NA,Billawar S.O,Kathua H.O,NA,NA
I/e Kathua S.O,184102,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,01922-234966,NA,Kathua H.O,NA,NA
Industrial Estate S.O (Jammu),180003,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,NA,Gandhinagar H.O,NA,NA
J.Kotli B.O,181221,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Kandoli Nagrota S.O,Jammu H.O,NA,NA
J.N.V. Nud B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
Jagti B.O,181221,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Kandoli Nagrota S.O,Jammu H.O,NA,NA
Jakh B.O,184120,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Vijaypur S.O,Gandhinagar H.O,NA,NA
Jakhbar B.O,184104,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Mini Sectt Kathua S.O,Kathua H.O,NA,NA
Jammu Cantt S.O,180003,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2435708,NA,Gandhinagar H.O,NA,NA
Jammu H.O,180001,H.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2546147,NA,NA,NA,NA
Jammu Market S.O,180001,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,0191-2579582,NA,Jammu H.O,NA,NA
Jandi B.O,184142,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Hiranagar S.O,Kathua H.O,NA,NA
Jandial B.O,181122,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bhalwal S.O,Jammu H.O,NA,NA
Jandrota B.O,184201,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Basoli,Kathua,JAMMU & KASHMIR,NA,Basoli S.O,Kathua H.O,NA,NA
Janglote B.O,184104,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Mini Sectt Kathua S.O,Kathua H.O,NA,NA
Janipur High Court S.O,180007,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,NA,Jammu H.O,NA,NA
Janipur S.O,180007,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2535980,NA,Jammu H.O,NA,NA
Jarai B.O,184102,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,I/e Kathua S.O,Kathua H.O,NA,NA
Jasrota B.O,184143,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Barwal S.O,Kathua H.O,NA,NA
Jassore B.O,181102,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,R.S.Pura S.O,Gandhinagar H.O,NA,NA
Jatwal B.O,184141,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Ghagwal S.O,Kathua H.O,NA,NA
Jindrah B.O,181224,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dansal S.O,Jammu H.O,NA,NA
Jourian S.O,181202,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,01924-242026,NA,Jammu H.O,NA,NA
Kachi Chowni S.O,180001,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2543746,NA,Jammu H.O,NA,NA
Kahna Chack B.O,184148,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Sanjimore S.O,Kathua H.O,NA,NA
Kaink Jagir B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Kakrai B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Udhampur,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
Kaleetg B.O,181203,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Khour S.O,Jammu H.O,NA,NA
Kalibari B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
Kalu Chak B.O,180010,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Gangyal S.O,Gandhinagar H.O,NA,NA
Kalyana B.O,181131,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Arnia S.O,Gandhinagar H.O,NA,NA
Kanachak B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Kanachirgal B.O,180017,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Majeen S.O,Jammu H.O,NA,NA
Kandoli Nagrota S.O,181221,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2673026,NA,Jammu H.O,NA,NA
Kangrial B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Kanhal B.O,181132,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bishnah Adda S.O,Gandhinagar H.O,NA,NA
Kanthal B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Kanyala B.O,181224,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dansal S.O,Jammu H.O,NA,NA
Karan Nagar S.O (Jammu),180005,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2549815,NA,Jammu H.O,NA,NA
Karanwara B.O,184202,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Basoli,Kathua,JAMMU & KASHMIR,NA,Mahanpur S.O,Kathua H.O,NA,NA
Karloop B.O,181206,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dumana S.O,Jammu H.O,NA,NA
Karroh B.O,184152,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Lakhanpur S.O (Kathua),Kathua H.O,NA,NA
Kathar B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Kathua H.O,184101,H.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,01922-243774,NA,NA,NA,NA
Katli B.O,184144,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Dialachak S.O,Kathua H.O,NA,NA
Kesomanhasan B.O,181141,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Ramgarh S.O (Jammu),Gandhinagar H.O,NA,NA
Khanpur B.O,184148,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Sanjimore S.O,Kathua H.O,NA,NA
Khara Madana B.O,181145,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Purmandal S.O,Gandhinagar H.O,NA,NA
Kharah B.O,181203,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Khour S.O,Jammu H.O,NA,NA
Kharote B.O,184102,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,I/e Kathua S.O,Kathua H.O,NA,NA
Kheri B.O,181132,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bishnah Adda S.O,Gandhinagar H.O,NA,NA
Khokhial B.O,184151,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Parole S.O,Kathua H.O,NA,NA
Khour Devian B.O,181101,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,NA,Miran Sahib S.O,Gandhinagar H.O,NA,NA
Khour S.O,181203,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,01924-234023,NA,Jammu H.O,NA,NA
Kirian Gandial B.O,184152,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Lakhanpur S.O (Kathua),Kathua H.O,NA,NA
Kirpind B.O,181101,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Miran Sahib S.O,Gandhinagar H.O,NA,NA
Kishanpur B.O,181224,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dansal S.O,Jammu H.O,NA,NA
Kishanpur-I B.O,184204,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Billawar S.O,Kathua H.O,NA,NA
Kishanpur-II B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Kohag B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Kool Kalan B.O,181131,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Bishna,Jammu,JAMMU & KASHMIR,NA,Arnia S.O,Gandhinagar H.O,NA,NA
Kot B.O,181122,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bhalwal S.O,Jammu H.O,NA,NA
Kot Maira B.O,181204,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Pallanwala S.O,Jammu H.O,NA,NA
Kothar B.O,181224,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dansal S.O,Jammu H.O,NA,NA
Kothera B.O,184104,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Kathua,JAMMU & KASHMIR,NA,Mini Sectt Kathua S.O,Kathua H.O,NA,NA
Kotli Colony S.O,180005,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,0191-2584547,NA,Jammu H.O,NA,NA
Kotli Mian Fateh B.O,181132,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Bishnah Adda S.O,Gandhinagar H.O,NA,NA
Kotlishah Daula B.O,181102,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,R.S.Pura S.O,Gandhinagar H.O,NA,NA
Kotpunnu B.O,184151,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Parole S.O,Kathua H.O,NA,NA
Koulpur B.O,184120,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,NA,Vijaypur S.O,Gandhinagar H.O,NA,NA
Krishna Nagar S.O (Jammu),180016,S.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,NA,Jammu H.O,NA,NA
Krishnanagar B.O,184102,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,I/e Kathua S.O,Kathua H.O,NA,NA
Lahari B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Lakhanpur S.O (Kathua),184152,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,01922-2571145,NA,Kathua H.O,NA,NA
Lakhri B.O,184205,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Ramkot S.O (Kathua),Kathua H.O,NA,NA
Langotian B.O,181101,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Miran Sahib S.O,Gandhinagar H.O,NA,NA
Lehar B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Logate B.O,184104,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Mini Sectt Kathua S.O,Kathua H.O,NA,NA
Lowang B.O,184206,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Bashohli,Kathua,JAMMU & KASHMIR,NA,Bani S.O (Kathua),Kathua H.O,NA,NA
Machhedi B.O,184204,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billwar,Kathua,JAMMU & KASHMIR,NA,Billawar S.O,Kathua H.O,NA,NA
Maghloor B.O,184144,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Hiranagar,Kathua,JAMMU & KASHMIR,NA,Dialachak S.O,Kathua H.O,NA,NA
Magowali B.O,181111,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Dablehar S.O,Gandhinagar H.O,NA,NA
Mah B.O,184152,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Kathua,Kathua,JAMMU & KASHMIR,NA,Lakhanpur S.O (Kathua),Kathua H.O,NA,NA
Mahanpur S.O,184202,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Basoli,Kathua,JAMMU & KASHMIR,01922-234774,NA,Kathua H.O,NA,NA
Maira B.O,181202,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Jourian S.O,Jammu H.O,NA,NA
Majeen S.O,180017,S.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,NA,Jammu,JAMMU & KASHMIR,NA,NA,Jammu H.O,NA,NA
Makwal B.O,180003,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Jammu Cantt S.O,Gandhinagar H.O,NA,NA
Malhar B.O,184204,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billwar,Kathua,JAMMU & KASHMIR,NA,Billawar S.O,Kathua H.O,NA,NA
Malti B.O,184204,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billwar,Kathua,JAMMU & KASHMIR,NA,Billawar S.O,Kathua H.O,NA,NA
Mandal B.O,181145,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Purmandal S.O,Gandhinagar H.O,NA,NA
Mandal B.O,180003,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Jammu Cantt S.O,Gandhinagar H.O,NA,NA
Mandarian B.O,181201,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Akhnoor S.O,Jammu H.O,NA,NA
Mandi Sangwali B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Poonch,Poonch,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
Mandli B.O,184203,B.O,Non-Delivery,Jammu,Srinagar HQ,Jammukashmir,Billawar,Kathua,JAMMU & KASHMIR,NA,Bhaddu S.O,Kathua H.O,NA,NA
Mansar B.O,184121,B.O,Delivery,Jammu,Srinagar HQ,Jammukashmir,Jammu,Jammu,JAMMU & KASHMIR,NA,Samba S.O,Gandhinagar H.O,NA,NA
