officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Sahapur B.O,733210,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpokhar - I,North Dinajpur,WEST BENGAL,NA,Goalpokher S.O,Balurghat H.O,NA,NA
Sahapur Jharbari B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmundi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Sakuntala B.O,733208,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpokhar - II,North Dinajpur,WEST BENGAL,NA,Panjipara S.O,Balurghat H.O,NA,NA
Samaspur B.O,733134,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Raiganj S.O,Balurghat H.O,NA,NA
Samjhia B.O,733141,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kumarganj,South Dinajpur,WEST BENGAL,NA,Gopalganj S.O,Balurghat H.O,NA,NA
Sandhiya B.O,733125,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Itahar,North Dinajpur,WEST BENGAL,NA,Harirampur S.O,Balurghat H.O,NA,NA
Sarala B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmandi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Sarangram B.O,733103,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,NA,Beltala Park S.O,Balurghat H.O,NA,NA
Sarbamangala B.O,733124,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Gangarampur,South Dinajpur,WEST BENGAL,NA,Gangarampur S.O,Balurghat H.O,NA,NA
Sasan B.O,733134,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Raiganj S.O,Balurghat H.O,NA,NA
Sawdhan B.O,733215,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Karandighi,North Dinajpur,WEST BENGAL,NA,Karandighi S.O,Balurghat H.O,NA,NA
Sayedpur B.O,733133,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,NA,Patiram S.O,Balurghat H.O,NA,NA
Sayedpur Bhamantali B.O,733209,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Karandighi,North Dinajpur,WEST BENGAL,NA,Kanki S.O,Balurghat H.O,NA,NA
School Para S.O,733101,S.O,Non-Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,03522-270522,NA,Balurghat H.O,NA,NA
Shikarpur B.O,733201,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Dalkhola,North Dinajpur,WEST BENGAL,NA,Dalkhola S.O,Balurghat H.O,NA,NA
Sibkrishnapur B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmundi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Sihole B.O,733121,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Banshihari,South Dinajpur,WEST BENGAL,NA,Buniadpur S.O,Balurghat H.O,NA,NA
Simalia B.O,733209,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpokhar - II,North Dinajpur,WEST BENGAL,NA,Kanki S.O,Balurghat H.O,NA,NA
Singadaha B.O,733125,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Bansihari,South Dinajpur,WEST BENGAL,NA,Harirampur S.O,Balurghat H.O,NA,NA
Solpara B.O,733210,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpukher,North Dinajpur,WEST BENGAL,NA,Goalpokher S.O,Balurghat H.O,NA,NA
Sonapur B.O,733143,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Bhupalpur S.O,Balurghat H.O,NA,NA
Sonapur Hat B.O,733202,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Chopra,North Dinajpur,WEST BENGAL,NA,Islampur S.O (North Dinajpur),Balurghat H.O,NA,NA
Srikrishnapur Colony B.O,733202,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Islampur,North Dinajpur,WEST BENGAL,NA,Islampur S.O (North Dinajpur),Balurghat H.O,NA,NA
Sripur B.O,733201,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Dalkhola,North Dinajpur,WEST BENGAL,NA,Dalkhola S.O,Balurghat H.O,NA,NA
State Farm Colony B.O,733202,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Islampur,North Dinajpur,WEST BENGAL,NA,Islampur S.O (North Dinajpur),Balurghat H.O,NA,NA
Subhashganj B.O,733134,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Raiganj S.O,Balurghat H.O,NA,NA
Sudarshannagar B.O,733121,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Bansihari,South Dinajpur,WEST BENGAL,NA,Buniadpur S.O,Balurghat H.O,NA,NA
Sudarshanpur S.O,733134,S.O,Non-Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,03523-252451,NA,Balurghat H.O,NA,NA
Sujali B.O,733207,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Chopra,North Dinajpur,WEST BENGAL,NA,Ramganj S.O (North Dinajpur),Balurghat H.O,NA,NA
Sukdebpur B.O,733124,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Gangarampur,South Dinajpur,WEST BENGAL,NA,Gangarampur S.O,Balurghat H.O,NA,NA
Surjapur B.O,733209,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpokhar - II,North Dinajpur,WEST BENGAL,NA,Kanki S.O,Balurghat H.O,NA,NA
Taherpur B.O,733134,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Raiganj S.O,Balurghat H.O,NA,NA
Tamchari Mathbari B.O,733129,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kaliaganj,North Dinajpur,WEST BENGAL,NA,Kaliyaganj S.O,Balurghat H.O,NA,NA
Tapan S.O,733127,S.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,03521-252233,NA,Balurghat H.O,NA,NA
Tarangapur B.O,733129,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kaliyaganj,North Dinajpur,WEST BENGAL,NA,Kaliyaganj S.O,Balurghat H.O,NA,NA
Tarial B.O,733208,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Islampur,North Dinajpur,WEST BENGAL,NA,Panjipara S.O,Balurghat H.O,NA,NA
Telighata B.O,733127,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Tapan,South Dinajpur,WEST BENGAL,NA,Tapan S.O,Balurghat H.O,NA,NA
Tenohari B.O,733123,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Raiganj,North Dinajpur,WEST BENGAL,NA,Debinagar S.O,Balurghat H.O,NA,NA
Teor S.O,733145,S.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,03522-252342,NA,Balurghat H.O,NA,NA
Thakurbari B.O,733208,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Goalpokhar - II,North Dinajpur,WEST BENGAL,NA,Panjipara S.O,Balurghat H.O,NA,NA
Thakurpurahat B.O,733145,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Balurghat,South Dinajpur,WEST BENGAL,NA,Teor S.O,Balurghat H.O,NA,NA
Tilna B.O,733128,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Itahar,North Dinajpur,WEST BENGAL,NA,Itahar S.O,Balurghat H.O,NA,NA
Tilon B.O,733127,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Tapan,South Dinajpur,WEST BENGAL,NA,Tapan S.O,Balurghat H.O,NA,NA
Trimohini B.O,733126,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Hilli,South Dinajpur,WEST BENGAL,NA,Hili S.O,Balurghat H.O,NA,NA
Tungail Bilpara B.O,733129,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kaliaganj,North Dinajpur,WEST BENGAL,NA,Kaliyaganj S.O,Balurghat H.O,NA,NA
Tungidighi B.O,733215,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Karandighi,North Dinajpur,WEST BENGAL,NA,Karandighi S.O,Balurghat H.O,NA,NA
Usha Haranhat B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmundi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Uttar Karanji B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmundi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Uttar Para B.O,733132,B.O,Delivery,West Dinajpur,North Bengal And Sikkim,West Bengal,Kushmandi,South Dinajpur,WEST BENGAL,NA,Kushmandi S.O,Balurghat H.O,NA,NA
Achra B.O,713335,B.O,Delivery,Asansol,South Bengal,West Bengal,Salanpur,Bardhaman,WEST BENGAL,NA,Hindustan Cables S.O,Asansol H.O,NA,NA
Aldihi B.O,713359,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Sitarampur S.O,Asansol H.O,NA,NA
Amdahi B.O,713381,B.O,Delivery,Asansol,South Bengal,West Bengal,Laudoha,Bardhaman,WEST BENGAL,NA,Nutandanga S.O,Raniganj H.O,NA,NA
Amladahi S.O,713331,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2529908,NA,Asansol H.O,NA,NA
Amlajora B.O,713212,B.O,Delivery,Asansol,South Bengal,West Bengal,Kanksa,Bardhaman,WEST BENGAL,NA,Bidhannagar S.O,Durgapur H.O,NA,NA
Amrabati S.O,713214,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2503126,NA,Durgapur H.O,NA,NA
Amrai B.O,713203,B.O,Delivery,Asansol,South Bengal,West Bengal,Faridpur Durgapur,Bardhaman,WEST BENGAL,NA,Durgapur Steel Project S.O,Durgapur H.O,NA,NA
Amrasota S.O,713358,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2445105,NA,Raniganj H.O,NA,NA
Amritnagar B.O,713358,B.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,Searsole Rajbari S.O,Raniganj H.O,NA,NA
Andal S.O,713321,S.O,Delivery,Asansol,South Bengal,West Bengal,Andal,Bardhaman,WEST BENGAL,0341-2373232,NA,Raniganj H.O,NA,NA
Andal South Bazar S.O,713321,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Raniganj,Bardhaman,WEST BENGAL,0341-2373232,NA,Raniganj H.O,NA,NA
Andalgram B.O,713347,B.O directly a/w Head Office,Delivery,Asansol,South Bengal,West Bengal,Andal,Bardhaman,WEST BENGAL,NA,NA,Raniganj H.O,NA,NA
Angadpur S.O,713215,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2590715,NA,Durgapur H.O,NA,NA
Asanboni B.O,713360,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Sunderchak S.O,Asansol H.O,NA,NA
Asansol Bazar S.O,713301,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2304732,NA,Asansol H.O,NA,NA
Asansol Court S.O,713304,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2259119,NA,Asansol H.O,NA,NA
Asansol H.O,713301,H.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,0341-2303661,NA,NA,NA,NA
B.B.College S.O,713303,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2374732,NA,Asansol H.O,NA,NA
Bahadurpur B.O,713362,B.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,Toposi S.O,Raniganj H.O,NA,NA
Bahula S.O,713322,S.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2668066,NA,Raniganj H.O,NA,NA
Baktarnagar B.O,713347,B.O directly a/w Head Office,Delivery,Asansol,South Bengal,West Bengal,Andal,Bardhaman,WEST BENGAL,NA,NA,Raniganj H.O,NA,NA
Balijuri B.O,713363,B.O,Delivery,Asansol,South Bengal,West Bengal,Laudoha,Bardhaman,WEST BENGAL,NA,Ukhra S.O,Raniganj H.O,NA,NA
Ballavpur S.O,713323,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,0341-2444618,NA,Raniganj H.O,NA,NA
Baltoria B.O,713324,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Barakar S.O,Asansol H.O,NA,NA
Bamunara B.O,713212,B.O,Delivery,Asansol,South Bengal,West Bengal,Kanksa,Bardhaman,WEST BENGAL,NA,Bidhannagar S.O,Durgapur H.O,NA,NA
Bansra B.O,713358,B.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,Searsole Rajbari S.O,Raniganj H.O,NA,NA
Baraboni B.O,713334,B.O,Delivery,Asansol,South Bengal,West Bengal,Baraboni,Bardhaman,WEST BENGAL,NA,Domahani Bazar S.O,Asansol H.O,NA,NA
Baradhemo B.O,713359,B.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,NA,Sitarampur S.O,Asansol H.O,NA,NA
Barakar S.O,713324,S.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2520130,NA,Asansol H.O,NA,NA
Basudevpur Jemari B.O,713335,B.O,Delivery,Asansol,South Bengal,West Bengal,Salanpur,Bardhaman,WEST BENGAL,NA,Hindustan Cables S.O,Asansol H.O,NA,NA
Begunia Bazar S.O,713324,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2524071,NA,Asansol H.O,NA,NA
Bejdih B.O,713359,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Sitarampur S.O,Asansol H.O,NA,NA
Benachity Market S.O,713204,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Faridpur Durgapur,Bardhaman,WEST BENGAL,0343-2573922,NA,Durgapur H.O,NA,NA
Benachity S.O,713213,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2582653,NA,Durgapur H.O,NA,NA
Benali S.O,713375,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,NA,Raniganj H.O,NA,NA
Bhanora B.O,713334,B.O,Delivery,Asansol,South Bengal,West Bengal,Baraboni,Bardhaman,WEST BENGAL,NA,Domahani Bazar S.O,Asansol H.O,NA,NA
Bhiringi B.O,713213,B.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,NA,Benachity S.O,Durgapur H.O,NA,NA
Bhuri B.O,713378,B.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,Haripur S.O (Bardhaman),Raniganj H.O,NA,NA
Bidhanbag S.O,713337,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,0341-2343169,NA,Raniganj H.O,NA,NA
Bidhannagar S.O,713212,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2536878,NA,Durgapur H.O,NA,NA
Bidyanandapur B.O,713371,B.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,NA,Mithani S.O,Asansol H.O,NA,NA
Bijpur B.O,713358,B.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,Searsole Rajbari S.O,Raniganj H.O,NA,NA
Bilpahari B.O,713378,B.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,Haripur S.O (Bardhaman),Raniganj H.O,NA,NA
Birkulti B.O,713334,B.O,Delivery,Asansol,South Bengal,West Bengal,Baraboni,Bardhaman,WEST BENGAL,NA,Domahani Bazar S.O,Asansol H.O,NA,NA
Bogra B.O,713332,B.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,Devchandnagar S.O,Asansol H.O,NA,NA
Burdwan Arrah B.O,713212,B.O,Delivery,Asansol,South Bengal,West Bengal,Kanksa,Bardhaman,WEST BENGAL,NA,Bidhannagar S.O,Durgapur H.O,NA,NA
Burnpur Mkt S.O,713325,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2235733,NA,Asansol H.O,NA,NA
Burnpur S.O,713325,S.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2231242,NA,Asansol H.O,NA,NA
Burnpur Works S.O,713325,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Asansol Mc,Bardhaman,WEST BENGAL,0341-2240220,NA,Asansol H.O,NA,NA
Charanpur S.O,713330,S.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,0341-2012002,NA,Asansol H.O,NA,NA
Chelod B.O,713339,B.O,Delivery,Asansol,South Bengal,West Bengal,Raniganj Mc,Bardhaman,WEST BENGAL,NA,Kalipahari S.O,Asansol H.O,NA,NA
Chinakuri B.O,713360,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Sunderchak S.O,Asansol H.O,NA,NA
Chinchuria B.O,713378,B.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,Haripur S.O (Bardhaman),Raniganj H.O,NA,NA
Chittaranjan S.O,713331,S.O,Delivery,Asansol,South Bengal,West Bengal,Salanpur,Bardhaman,WEST BENGAL,0341-2525375,NA,Asansol H.O,NA,NA
Chittaranjan TS S.O,713365,S.O,Delivery,Asansol,South Bengal,West Bengal,Salanpur,Bardhaman,WEST BENGAL,0341-2525329,NA,Asansol H.O,NA,NA
Chotodighari S.O,713326,S.O,Delivery,Asansol,South Bengal,West Bengal,Asansol Mc,Bardhaman,WEST BENGAL,0341-2236217,NA,Asansol H.O,NA,NA
Churulia S.O,713368,S.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,NA,Asansol H.O,NA,NA
City Centre S.O,713216,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2546877,NA,Durgapur H.O,NA,NA
Dakhin Dhadka S.O,713302,S.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2270705,NA,Asansol H.O,NA,NA
Dakhin Khanda B.O,713321,B.O,Delivery,Asansol,South Bengal,West Bengal,Andal,Bardhaman,WEST BENGAL,NA,Andal S.O,Raniganj H.O,NA,NA
Damra B.O,713339,B.O,Delivery,Asansol,South Bengal,West Bengal,Asansol Mc,Bardhaman,WEST BENGAL,NA,Kalipahari S.O,Asansol H.O,NA,NA
Devchandnagar S.O,713332,S.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,0341-2343152,NA,Asansol H.O,NA,NA
Dhabani B.O,713205,B.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,NA,Durgapur Steel Town East S.O,Durgapur H.O,NA,NA
Dhandadihi S.O,713376,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,0341-2444618,NA,Raniganj H.O,NA,NA
Dharampur B.O,713325,B.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,NA,Burnpur S.O,Asansol H.O,NA,NA
Disergarh S.O,713333,S.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,0341-2520068,NA,Asansol H.O,NA,NA
Domahani Bazar S.O,713334,S.O,Delivery,Asansol,South Bengal,West Bengal,Baraboni,Bardhaman,WEST BENGAL,0341-2272233,NA,Asansol H.O,NA,NA
Durgapur Abl Township S.O,713206,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2502160,NA,Durgapur H.O,NA,NA
Durgapur Alloy Steel Probject S.O,713208,S.O,Delivery,Asansol,South Bengal,West Bengal,NA,Bardhaman,WEST BENGAL,0343-2546180,NA,Durgapur H.O,NA,NA
Durgapur ASP SB Bureau S.O,713208,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2546220,NA,Durgapur H.O,NA,NA
Durgapur Brick Field S.O,713215,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2591187,NA,Durgapur H.O,NA,NA
Durgapur C Zone S.O,713202,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2550588,NA,Durgapur H.O,NA,NA
Durgapur Chemicals S.O,713215,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2550889,NA,Durgapur H.O,NA,NA
Durgapur Coke Oven Colony S.O,713202,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2555041,NA,Durgapur H.O,NA,NA
Durgapur CRPF Camp S.O,713214,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2500532,NA,Durgapur H.O,NA,NA
Durgapur DSP SB Bureau S.O,713203,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2583488,NA,Durgapur H.O,NA,NA
Durgapur H.O,713201,H.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Municipal Corporation,Bardhaman,WEST BENGAL,0343-2550807,NA,NA,NA,NA
Durgapur Heavy Engg Plant S.O,713210,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2556747,NA,Durgapur H.O,NA,NA
Durgapur Mg Avenue S.O,713209,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2549758,NA,Durgapur H.O,NA,NA
Durgapur Project B Zone S.O,713202,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2532981,NA,Durgapur H.O,NA,NA
Durgapur Re College S.O,713209,S.O,Delivery,Asansol,South Bengal,West Bengal,Duragpur Mc,Bardhaman,WEST BENGAL,0343-2546623,NA,Durgapur H.O,NA,NA
Durgapur RS S.O,713201,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2550009,NA,Durgapur H.O,NA,NA
Durgapur Sagarbhanga Colony S.O,713211,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2546180,NA,Durgapur H.O,NA,NA
Durgapur Steel Project S.O,713203,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2583963,NA,Durgapur H.O,NA,NA
Durgapur Steel Town East S.O,713205,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2563763,NA,Durgapur H.O,NA,NA
Durgapur Steel Town West S.O,713204,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2564281,NA,Durgapur H.O,NA,NA
Durgapur Thermal Power Station S.O,713207,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2591078,NA,Durgapur H.O,NA,NA
Egara B.O,713323,B.O,Delivery,Asansol,South Bengal,West Bengal,Raniganj Mc,Bardhaman,WEST BENGAL,NA,Ballavpur S.O,Raniganj H.O,NA,NA
Ethora B.O,713359,B.O,Delivery,Asansol,South Bengal,West Bengal,Kulti Mc,Bardhaman,WEST BENGAL,NA,Sitarampur S.O,Asansol H.O,NA,NA
Fuljhore B.O,713206,B.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,NA,Durgapur Abl Township S.O,Durgapur H.O,NA,NA
Gangutia B.O,713333,B.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,NA,Disergarh S.O,Asansol H.O,NA,NA
Gogla B.O,713381,B.O,Delivery,Asansol,South Bengal,West Bengal,Laudoha,Bardhaman,WEST BENGAL,NA,Nutandanga S.O,Raniganj H.O,NA,NA
Gopalpur B.O,713212,B.O,Delivery,Asansol,South Bengal,West Bengal,Kanksa,Bardhaman,WEST BENGAL,NA,Bidhannagar S.O,Durgapur H.O,NA,NA
Gopinathpur S.O,713219,S.O,Delivery,Asansol,South Bengal,West Bengal,Durgapur Mc,Bardhaman,WEST BENGAL,0343-2556698,NA,Durgapur H.O,NA,NA
Gourbazar S.O,713377,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandabeswar,Bardhaman,WEST BENGAL,NA,NA,Raniganj H.O,NA,NA
Haripur S.O (Bardhaman),713378,S.O,Delivery,Asansol,South Bengal,West Bengal,Pandaveshwar,Bardhaman,WEST BENGAL,0341-2667220,NA,Raniganj H.O,NA,NA
Hijalgora B.O,713362,B.O,Delivery,Asansol,South Bengal,West Bengal,Jamuria,Bardhaman,WEST BENGAL,NA,Toposi S.O,Raniganj H.O,NA,NA
Hill View S.O,713304,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2283131,NA,Asansol H.O,NA,NA
Hindustan Cables S.O,713335,S.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2532958,NA,Asansol H.O,NA,NA
Hirapur B.O,713325,B.O,Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,NA,Burnpur S.O,Asansol H.O,NA,NA
Hutton Road S.O,713301,S.O,Non-Delivery,Asansol,South Bengal,West Bengal,Barabani,Bardhaman,WEST BENGAL,0341-2304736,NA,Asansol H.O,NA,NA
