officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Bisra Road S.O,769001,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Rourkela Steel City,Sundergarh,ODISHA,0661-2600698,NA,Rourkela H.O,NA,NA
Bisra S.O,770036,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Bisra,Sundergarh,ODISHA,0661-2600698,NA,Rourkela H.O,NA,NA
Bolani B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lathikata,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
Bonaigarh S.O,770038,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Bonaigarh,Sundergarh,ODISHA,06626-244782,NA,Uditnagar H.O,NA,NA
Bonaikela B.O,770043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Gurundia S.O,Uditnagar H.O,NA,NA
Brahmani Tarang S.O,769004,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Lathikata,Sundergarh,ODISHA,0661-2660192,NA,Uditnagar H.O,NA,NA
Buchukupara B.O,770017,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajgangpur,Sundergarh,ODISHA,NA,Rajgangpur S.O,Sundargarh H.O,NA,NA
Chandiposh B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
Chandrapur B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lathikata,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
Chhatenpali B.O,770011,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Ujalpur S.O,Sundargarh H.O,NA,NA
Chhotasargi B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
Chikatmati B.O,770031,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Raghunathapali,Sundergarh,ODISHA,NA,Kalunga S.O,Uditnagar H.O,NA,NA
Chitapedi B.O,770035,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hatibari,Sundergarh,ODISHA,NA,Purnapani S.O,Uditnagar H.O,NA,NA
Chordhara B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Chungimati B.O,770034,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajagangapur,Sundergarh,ODISHA,NA,Kansbahal S.O,Uditnagar H.O,NA,NA
Civil Township S.O,769004,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela Industrial Township (ITS),Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Daghora B.O,770075,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Hemgir Road S.O,Sundargarh H.O,NA,NA
Dahijira B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Daily Market S.O,769001,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela (M),Sundergarh,ODISHA,0661-2600698,NA,Rourkela H.O,NA,NA
Dalaisara B.O,770044,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Khuntgaon S.O,Uditnagar H.O,NA,NA
Daldali B.O,770019,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Kundukela S.O,Sundargarh H.O,NA,NA
Dalki B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Damdapara S.O,770033,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Damkuda B.O,770014,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Balisankara,Sundergarh,ODISHA,NA,Subdega S.O,Sundargarh H.O,NA,NA
Dandjamira B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bargaon,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Dandpani B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Darjing B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Darlipali B.O,770072,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Zincnagar S.O,Sundargarh H.O,NA,NA
Dengibhadi S.O,770001,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh    ,Sundergarh,ODISHA,NA,NA,Sundargarh H.O,NA,NA
Dengula Ashram B.O,770048,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koira,Sundergarh,ODISHA,NA,Koira S.O,Uditnagar H.O,NA,NA
Deobhubanpur B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Deogaon B.O,770014,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Subdega S.O,Sundargarh H.O,NA,NA
Deuli B.O,770019,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Kundukela S.O,Sundargarh H.O,NA,NA
Dhamakpur B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Dharuadihi S.O,770022,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,NA,Sundargarh H.O,NA,NA
Diamunda B.O,770021,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Sargipali S.O,Sundargarh H.O,NA,NA
Duduka B.O,770076,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Basundhara S.O,Sundargarh H.O,NA,NA
Dumabahal B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Dumerjore B.O,770034,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Kansbahal S.O,Uditnagar H.O,NA,NA
Durubaga B.O,770013,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Hemgir S.O,Sundargarh H.O,NA,NA
Ekma B.O,770016,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bargaon,Sundergarh,ODISHA,NA,Bargaon (Sundergarh) S.O,Sundargarh H.O,NA,NA
Fertilizer Township S.O,769007,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela Industrial Township (ITS),Sundergarh,ODISHA,NA,NA,Rourkela H.O,NA,NA
G. Mahulpali B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh    ,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
G. Tumulia B.O,770024,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Gopalpur S.O (Sundergarh),Sundargarh H.O,NA,NA
Gadiajore B.O,770022,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Dharuadihi S.O,Sundargarh H.O,NA,NA
Gaikanpali B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Gairbahal B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Gambharidihi B.O,770011,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Ujalpur S.O,Sundargarh H.O,NA,NA
Gangpurgarh B.O,770020,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh    ,Sundergarh,ODISHA,NA,Sankara S.O,Sundargarh H.O,NA,NA
Garbhana B.O,770017,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajagangapur,Sundergarh,ODISHA,NA,Rajgangpur S.O,Sundargarh H.O,NA,NA
Garjan B.O,769043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Brahmani Tarang,Sundergarh,ODISHA,NA,Jalda S.O,Rourkela H.O,NA,NA
Garjanjore B.O,770013,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Hemgir S.O,Sundargarh H.O,NA,NA
Gilli B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banei,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Giringkela B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Gobira B.O,770039,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kuarmunda,Sundergarh,ODISHA,NA,Kuarmunda S.O,Uditnagar H.O,NA,NA
Gopalpur S.O (Sundergarh),770024,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,06621-283301,NA,Sundargarh H.O,NA,NA
Gopinathpur B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banei,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Gopna B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Govindpur B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banei,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Gundiadihi B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Gurundia S.O,770043,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Gyanpali B.O,770023,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kuta,Sundergarh,ODISHA,NA,Lanjiberna S.O,Sundargarh H.O,NA,NA
Hamirpur B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
Hatibari S.O,770046,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Nuagaon,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Hemgir Road S.O,770075,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,06621-213025,NA,Sundargarh H.O,NA,NA
Hemgir S.O,770013,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,NA,Sundargarh H.O,NA,NA
Hutupani B.O,770074,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Balisankara,Sundergarh,ODISHA,NA,Talsara S.O,Sundargarh H.O,NA,NA
Indrapur B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bonaigarh,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Indrapur B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kuarmunda,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Itma B.O,770016,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bargaon,Sundergarh,ODISHA,NA,Bargaon (Sundergarh) S.O,Sundargarh H.O,NA,NA
J.Raiboga B.O,770072,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Zincnagar S.O,Sundargarh H.O,NA,NA
Jabaghat B.O,769042,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,NA,Jhirpani S.O,Rourkela H.O,NA,NA
Jadakudar B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lathikata,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
Jagda S.O,769042,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,0661-2472056,NA,Rourkela H.O,NA,NA
Jail Road S.O (Sundergarh),769004,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela Industrial Township (ITS),Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Jaisor B.O,770014,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Subdega S.O,Sundargarh H.O,NA,NA
Jakaikela B.O,770038,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bonaigarh,Sundergarh,ODISHA,NA,Bonaigarh S.O,Uditnagar H.O,NA,NA
Jalda S.O,769043,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Lathikata,Sundergarh,ODISHA,NA,NA,Rourkela H.O,NA,NA
Jamdar B.O,770043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Gurundia S.O,Uditnagar H.O,NA,NA
Jamdihi B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koira,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Jamtalia B.O,770019,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Kundukela S.O,Sundargarh H.O,NA,NA
Jamuna B.O,770014,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Subdega S.O,Sundargarh H.O,NA,NA
Jangra B.O,770044,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Mahulpada,Sundergarh,ODISHA,NA,Khuntgaon S.O,Uditnagar H.O,NA,NA
Jarangloi B.O,770016,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bargaon,Sundergarh,ODISHA,NA,Bargaon (Sundergarh) S.O,Sundargarh H.O,NA,NA
Jarda B.O,770043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Gurundia S.O,Uditnagar H.O,NA,NA
Jareikela B.O,770017,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajgangpur,Sundergarh,ODISHA,NA,Rajgangpur S.O,Sundargarh H.O,NA,NA
Jareikela B.O,770036,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bisra Block,Sundergarh,ODISHA,NA,Bisra S.O,Rourkela H.O,NA,NA
Jhamankera B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Jharbeda B.O,770070,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Tunmura S.O,Sundargarh H.O,NA,NA
Jharbeda Banki B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
Jhargaon B.O,770072,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Zincnagar S.O,Sundargarh H.O,NA,NA
Jhariapali B.O,770011,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Ujalpur S.O,Sundargarh H.O,NA,NA
Jharpalam B.O,770024,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Gopalpur S.O (Sundergarh),Sundargarh H.O,NA,NA
Jhartarang B.O,769004,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Raurkela Industrial Township (ITS),Sundergarh,ODISHA,NA,Rourkela - 4 S.O,Uditnagar H.O,NA,NA
Jhirdapali B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banei,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Jhirpani S.O,769042,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,0661-2600698,NA,Rourkela H.O,NA,NA
Jhunmur B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
K.Bolang B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koira,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Kacharu B.O,769003,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Raurkela (M),Sundergarh,ODISHA,NA,Rourkela - 3 S.O,Rourkela H.O,NA,NA
Kadobahal B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kuarmunda,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Kahapani B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Kaintara B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Kalaiposh B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Kalamegha B.O,770021,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Sargipali S.O,Sundargarh H.O,NA,NA
Kalinga Vihar S.O,769015,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela (M),Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Kalosihiria B.O,770039,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Kuarmunda S.O,Uditnagar H.O,NA,NA
Kalta S.O,770052,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Kalunga S.O,770031,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Raghunathapali,Sundergarh,ODISHA,0661-260283,NA,Uditnagar H.O,NA,NA
Kanakjore B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
Kanaktura B.O,770072,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Zincnagar S.O,Sundargarh H.O,NA,NA
Kandarkela B.O,770035,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hatibari,Sundergarh,ODISHA,NA,Purnapani S.O,Uditnagar H.O,NA,NA
Kandrikela B.O,770038,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bonaigarh,Sundergarh,ODISHA,NA,Bonaigarh S.O,Uditnagar H.O,NA,NA
Kansar B.O,770043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Gurundia S.O,Uditnagar H.O,NA,NA
Kansbahal S.O,770034,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajagangapur,Sundergarh,ODISHA,06624-281236,NA,Uditnagar H.O,NA,NA
Kantabahal B.O,770074,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Balisankara,Sundergarh,ODISHA,NA,Talsara S.O,Sundargarh H.O,NA,NA
Kantapali B.O,770043,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Gurundia,Sundergarh,ODISHA,NA,Gurundia S.O,Uditnagar H.O,NA,NA
Kaplas B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Karamdihi B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
Karanjkhol B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Kardega B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Karla B.O,770022,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Dharuadihi S.O,Sundargarh H.O,NA,NA
Karmabahal B.O,769042,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,NA,Jhirpani S.O,Rourkela H.O,NA,NA
Kasarda B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banei,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Katang B.O,770023,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Lanjiberna S.O,Sundargarh H.O,NA,NA
Katchery Road S.O,769012,S.O,Non-Delivery,Sundargarh,Sambalpur,Odisha,Raurkela Industrial Township (ITS),Sundergarh,ODISHA,0661-2522212,NA,Uditnagar H.O,NA,NA
Katra B.O,770002,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Rangadhipa S.O,Sundargarh H.O,NA,NA
Kenaveta S.O,770051,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Bonaigarh,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Kendudihi B.O,770013,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgir,Sundergarh,ODISHA,NA,Hemgir S.O,Sundargarh H.O,NA,NA
Kesramal B.O,770017,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Rajgangpur,Sundergarh,ODISHA,NA,Rajgangpur S.O,Sundargarh H.O,NA,NA
Khamarimunda B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Khampur B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Balisanakara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Khariabahal B.O,770040,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Lahunipara S.O,Uditnagar H.O,NA,NA
Khatkurbahal B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Khuntgaon S.O,770044,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Khutgaon B.O,770036,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Nuagaon,Sundergarh,ODISHA,NA,Bisra S.O,Rourkela H.O,NA,NA
Kiakachhar B.O,770020,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Sankara S.O,Sundargarh H.O,NA,NA
Kinikibandha B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Kinjirkela B.O,770015,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Talasara,Sundergarh,ODISHA,NA,Balisankara S.O,Sundargarh H.O,NA,NA
Kinjirma B.O,770019,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Kundukela S.O,Sundargarh H.O,NA,NA
Kiralaga B.O,770014,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Subdega,Sundergarh,ODISHA,NA,Subdega S.O,Sundargarh H.O,NA,NA
Kirei S.O,770073,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh    ,Sundergarh,ODISHA,06622-211034,NA,Sundargarh H.O,NA,NA
Kiripsira B.O,770011,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Ujalpur S.O,Sundargarh H.O,NA,NA
Koira S.O,770048,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Kokerama B.O,770033,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,Biramitrapur S.O,Uditnagar H.O,NA,NA
Kopsingha B.O,770073,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh,Sundergarh,ODISHA,NA,Kirei S.O,Sundargarh H.O,NA,NA
Koronga B.O,770018,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kutra,Sundergarh,ODISHA,NA,Kutra S.O,Sundargarh H.O,NA,NA
Kuarboga B.O,770011,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Tangarpali,Sundergarh,ODISHA,NA,Ujalpur S.O,Sundargarh H.O,NA,NA
Kuarmunda S.O,770039,S.O,Delivery,Sundargarh,Sambalpur,Odisha,Biramitrapur,Sundergarh,ODISHA,NA,NA,Uditnagar H.O,NA,NA
Kuchedega B.O,770013,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Hemgri,Sundergarh,ODISHA,NA,Hemgir S.O,Sundargarh H.O,NA,NA
Kukridihi B.O,770020,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Kinjirkela,Sundergarh,ODISHA,NA,Sankara S.O,Sundargarh H.O,NA,NA
Kulabira B.O,770012,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lephripara,Sundergarh,ODISHA,NA,Lephripara S.O,Sundargarh H.O,NA,NA
Kulba B.O,770020,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Sundargarh    ,Sundergarh,ODISHA,NA,Sankara S.O,Sundargarh H.O,NA,NA
Kulenbahal B.O,770036,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bisra,Sundergarh,ODISHA,NA,Bisra S.O,Rourkela H.O,NA,NA
Kuliposh B.O,770044,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Lahunipara,Sundergarh,ODISHA,NA,Khuntgaon S.O,Uditnagar H.O,NA,NA
Kulkuta B.O,770051,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Koida,Sundergarh,ODISHA,NA,Kenaveta S.O,Uditnagar H.O,NA,NA
Kulta B.O,770022,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Bhasma,Sundergarh,ODISHA,NA,Dharuadihi S.O,Sundargarh H.O,NA,NA
Kumakela B.O,770037,B.O,Delivery,Sundargarh,Sambalpur,Odisha,Banki,Sundergarh,ODISHA,NA,Lathikata S.O,Uditnagar H.O,NA,NA
