officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Kukshi S.O,454331,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,07297-232206,NA,Dhar H.O,NA,NA
Kundara B.O,454331,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Kukshi S.O,Dhar H.O,NA,NA
Kunjrod B.O,454010,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhjar,Dhar,MADHYA PRADESH,NA,Mandu S.O,Dhar H.O,NA,NA
Kunjrota B.O,454116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Rajgarh (Dhar) S.O,Dhar H.O,NA,NA
Kunwarsi B.O,454774,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Pithampur III S.O,Dhar H.O,NA,NA
Kuradia B.O,454010,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Mandu S.O,Dhar H.O,NA,NA
Kusmania B.O,455332,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kannod S.O,Dewas H.O,NA,NA
Kuwad B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Labrawda B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Labriya B.O,454111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Sardarpur S.O (Dhar),Dhar H.O,NA,NA
Lasudia B.O,453771,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Manglia S.O,Indore G.P.O. ,NA,NA
Lasudiya Brahaman B.O,455116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Tonkhurd S.O,Dewas H.O,NA,NA
Lasudiya Kulmi B.O,455116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Tonkhurd S.O,Dewas H.O,NA,NA
Lebadchowki B.O,454773,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Dehri Ghata Billod S.O,Dhar H.O,NA,NA
Ledgaon B.O,454111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Sardarpur S.O (Dhar),Dhar H.O,NA,NA
Limbiodapar B.O,453115,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Depalpur S.O,Indore G.P.O. ,NA,NA
Limboda B.O,455223,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Hatpipliya S.O,Dewas H.O,NA,NA
Limbol B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Lingwa B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Loharda B.O,455440,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kantaphod S.O,Dewas H.O,NA,NA
Lohari B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Longsari B.O,454221,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Bagh S.O,Dhar H.O,NA,NA
Loni B.O,454331,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Kukshi S.O,Dhar H.O,NA,NA
Luneherasadak B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Lunhera B.O,454010,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Mandu S.O,Dhar H.O,NA,NA
Lunherabujurg B.O,454449,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dharampuri S.O,Dhar H.O,NA,NA
Machal B.O,453001,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Betma S.O,Indore G.P.O. ,NA,NA
Machla B.O,452020,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Kasturbagram S.O,Indore G.P.O. ,NA,NA
Maithwada B.O,453001,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Betma S.O,Indore G.P.O. ,NA,NA
Manasa B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Manawar S.O,454446,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,07294-232222,NA,Dhar H.O,NA,NA
Mandlawada B.O,454774,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Pithampur III S.O,Dhar H.O,NA,NA
Mandu S.O,454010,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,07292-263333,NA,Dhar H.O,NA,NA
Mandvi B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Manglia S.O,453771,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,0731-2806230,NA,Indore G.P.O. ,NA,NA
Mankund B.O,455223,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Hatpipliya S.O,Dewas H.O,NA,NA
Manpur S.O (Indore),453661,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,07324-248222,NA,Indore G.P.O. ,NA,NA
Matmautr B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Maukheda B.O,455223,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Hatpipliya S.O,Dewas H.O,NA,NA
Men B.O,453441,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,NA,Mhow S.O,Indore G.P.O. ,NA,NA
Mendakwasa B.O,453220,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Gautampura S.O,Indore G.P.O. ,NA,NA
Mhow Cantt S.O,453441,S.O,Non-Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow ,Indore,MADHYA PRADESH,07324-273896,NA,Indore G.P.O. ,NA,NA
Mhow Gaon B.O,453441,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,NA,Mhow S.O,Indore G.P.O. ,NA,NA
Mhow Railway Stattion S.O,453441,S.O,Non-Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow ,Indore,MADHYA PRADESH,07324-273897,NA,Indore G.P.O. ,NA,NA
Mhow S.O,453441,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,07324-275827,NA,Indore G.P.O. ,NA,NA
Mirjapur B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Mohai B.O,455459,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Satwas S.O,Dewas H.O,NA,NA
Mohankheda B.O,454116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Rajgarh (Dhar) S.O,Dhar H.O,NA,NA
Mohanpura B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Multhan B.O,454660,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Badnawar,Dhar,MADHYA PRADESH,NA,Badnawar S.O,Dhar H.O,NA,NA
Mundheda B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Mundladangi B.O,455116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Tonkhurd S.O,Dewas H.O,NA,NA
Murjhal B.O,455339,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Nemawar S.O,Dewas H.O,NA,NA
Murkheda B.O,453115,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Depalpur S.O,Indore G.P.O. ,NA,NA
Nagda B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Nagda B.O,455111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,Balgarh S.O,Dewas H.O,NA,NA
Nagora B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Nagur B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Nalcha B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Nanasa B.O,455336,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Khategaon S.O,Dewas H.O,NA,NA
Nandal B.O,455116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Tonkhurd S.O,Dewas H.O,NA,NA
Nanoda B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Nanukheda B.O,455223,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Hatpipliya S.O,Dewas H.O,NA,NA
Narmadanagar B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Narwali B.O,454116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Rajgarh (Dhar) S.O,Dhar H.O,NA,NA
Nemawar S.O,455339,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,07274-277822,NA,Dewas H.O,NA,NA
Neori B.O,455223,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Hatpipliya S.O,Dewas H.O,NA,NA
Neori B.O,453115,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Depalpur S.O,Indore G.P.O. ,NA,NA
Nipania B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Nipaniya Hurhur B.O,455118,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Sonkutch S.O,Dewas H.O,NA,NA
Nisarpur S.O,454335,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,07297-266622,NA,Dhar H.O,NA,NA
Omkara B.O,455332,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kannod S.O,Dewas H.O,NA,NA
Padiyal B.O,454331,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Kukshi S.O,Dhar H.O,NA,NA
Padlia B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Padliya B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Pagara B.O,454449,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dharampuri S.O,Dhar H.O,NA,NA
Palakhedi B.O,453112,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Gandhinagar S.O (Indore),Indore G.P.O. ,NA,NA
Palda B.O,452020,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Kasturbagram S.O,Indore G.P.O. ,NA,NA
Paliya B.O,453111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Hatod S.O,Indore G.P.O. ,NA,NA
Palwada B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Panchakwasa B.O,454660,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Badnawar,Dhar,MADHYA PRADESH,NA,Badnawar S.O,Dhar H.O,NA,NA
Pandajagir B.O,455118,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Sonkutch S.O,Dewas H.O,NA,NA
Pandutalab B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Panigaon B.O,455440,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kantaphod S.O,Dewas H.O,NA,NA
Pankua B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Panod B.O,453771,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Manglia S.O,Indore G.P.O. ,NA,NA
Panwa B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Paphund B.O,453661,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,NA,Manpur S.O (Indore),Indore G.P.O. ,NA,NA
Patadi B.O,455221,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Karnawad S.O,Dewas H.O,NA,NA
Patlawada B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Patrani B.O,455332,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kannod S.O,Dewas H.O,NA,NA
Pedmi B.O,452020,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Kasturbagram S.O,Indore G.P.O. ,NA,NA
Phulgawdi B.O,454111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Sardarpur S.O (Dhar),Dhar H.O,NA,NA
Pigdamber B.O,453331,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,NA,Rao S.O,Indore G.P.O. ,NA,NA
Pipalda B.O,452020,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Kasturbagram S.O,Indore G.P.O. ,NA,NA
Pipaldagadi B.O,454449,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dharampuri S.O,Dhar H.O,NA,NA
Pipalkota B.O,455336,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Khategaon S.O,Dewas H.O,NA,NA
Pipalrawa B.O,455118,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Sonkutch S.O,Dewas H.O,NA,NA
Piparani B.O,454116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Rajgarh (Dhar) S.O,Dhar H.O,NA,NA
Pipariapani B.O,454221,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Bagh S.O,Dhar H.O,NA,NA
Piplaj B.O,454552,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dhamnod S.O,Dhar H.O,NA,NA
Piplani B.O,455332,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,NA,Kannod S.O,Dewas H.O,NA,NA
Pipli B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Piplia B.O,454335,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kukshi,Dhar,MADHYA PRADESH,NA,Nisarpur S.O,Dhar H.O,NA,NA
Piplianankar B.O,455339,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Nemawar S.O,Dewas H.O,NA,NA
Pipri B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Pithampur III S.O,454774,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,07292-256622,NA,Dhar H.O,NA,NA
Pithampur S.O,454775,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,07292-253725,NA,Dhar H.O,NA,NA
Piwdai B.O,452020,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Kasturbagram S.O,Indore G.P.O. ,NA,NA
Polai B.O,455118,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Sonkutch S.O,Dewas H.O,NA,NA
Punjapura B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Raghogarh B.O,455221,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Karnawad S.O,Dewas H.O,NA,NA
Rajgarh (Dhar) S.O,454116,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,07296-232222,NA,Dhar H.O,NA,NA
Rajod B.O,454660,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Badnawar S.O,Dhar H.O,NA,NA
Rajoda B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Rajoda B.O,453551,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sanwer,Indore,MADHYA PRADESH,NA,Sanwer S.O,Indore G.P.O. ,NA,NA
Ranayal Kalan B.O,455116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sonkutch,Dewas,MADHYA PRADESH,NA,Tonkhurd S.O,Dewas H.O,NA,NA
Randankhedi B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Rangwasa B.O,453001,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Betma S.O,Indore G.P.O. ,NA,NA
Rangwasa B.O,453331,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,NA,Rao S.O,Indore G.P.O. ,NA,NA
Rantalab B.O,454446,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Manawar,Dhar,MADHYA PRADESH,NA,Manawar S.O,Dhar H.O,NA,NA
Rao S.O,453331,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,0731-2856259,NA,Indore G.P.O. ,NA,NA
Rasalpura S.O,453446,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Mhow,Indore,MADHYA PRADESH,07324-273696,NA,Indore G.P.O. ,NA,NA
Ratanpur B.O,455227,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bagli S.O,Dewas H.O,NA,NA
Richi B.O,455336,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Khategaon S.O,Dewas H.O,NA,NA
Ringnod B.O,454116,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Rajgarh (Dhar) S.O,Dhar H.O,NA,NA
Rolai B.O,453001,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Betma S.O,Indore G.P.O. ,NA,NA
Sadalpur B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Sadikheda B.O,455115,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bhonrasa S.O,Dewas H.O,NA,NA
Sagdod B.O,453001,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Depalpur,Indore,MADHYA PRADESH,NA,Betma S.O,Indore G.P.O. ,NA,NA
Sagore B.O,454774,B.O,Non-Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Pithampur III S.O,Dhar H.O,NA,NA
Sagwal B.O,454441,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Amjhera S.O,Dhar H.O,NA,NA
Sakalda B.O,454449,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dharampuri S.O,Dhar H.O,NA,NA
Salamkhedi B.O,455001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dewas,Dewas,MADHYA PRADESH,NA,NA,Dewas H.O,NA,NA
Salkanpur B.O,454001,B.O directly a/w Head Office,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,NA,Dhar H.O,NA,NA
Salwa B.O,454111,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,NA,Sardarpur S.O (Dhar),Dhar H.O,NA,NA
Sanawadia B.O,452016,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Indore Kanadia Road S.O,Indore G.P.O. ,NA,NA
Sandalpur B.O,455339,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Nemawar S.O,Dewas H.O,NA,NA
Sandla B.O,454660,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Badnawar,Dhar,MADHYA PRADESH,NA,Badnawar S.O,Dhar H.O,NA,NA
Sannod B.O,455221,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Karnawad S.O,Dewas H.O,NA,NA
Sanwarsi B.O,455115,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Bagli,Dewas,MADHYA PRADESH,NA,Bhonrasa S.O,Dewas H.O,NA,NA
Sanwer S.O,453551,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sanwer,Indore,MADHYA PRADESH,07321-220222,NA,Indore G.P.O. ,NA,NA
Sarai B.O,454010,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dhar,Dhar,MADHYA PRADESH,NA,Mandu S.O,Dhar H.O,NA,NA
Sardarpur S.O (Dhar),454111,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Sardarpur,Dhar,MADHYA PRADESH,07296-232223,NA,Dhar H.O,NA,NA
Satwas S.O,455459,S.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Kannod,Dewas,MADHYA PRADESH,07273-263222,NA,Dewas H.O,NA,NA
Sawasada B.O,455339,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Khategaon,Dewas,MADHYA PRADESH,NA,Nemawar S.O,Dewas H.O,NA,NA
Semalda B.O,454552,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Dharampuri,Dhar,MADHYA PRADESH,NA,Dhamnod S.O,Dhar H.O,NA,NA
Semlia B.O,454665,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Badnawar,Dhar,MADHYA PRADESH,NA,Kanwan S.O,Dhar H.O,NA,NA
Semlia Chau B.O,452016,B.O,Delivery,Indore Moffusil,Indore,Madhya Pradesh,Indore,Indore,MADHYA PRADESH,NA,Indore Kanadia Road S.O,Indore G.P.O. ,NA,NA
