officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Lower Manair Dam Colony S.O,505527,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,NA,Karimnagar H.O,NA,NA
Madampalli B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Maddikunta B.O,505404,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mustabad,Karim Nagar,TELANGANA,NA,Mustabad S.O (Karim Nagar),Jagtial H.O,NA,NA
Maddulapalli B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Pegadapalli,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Maddutla B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Madhapur B.O,505330,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koratla,Karim Nagar,TELANGANA,NA,Ailapur S.O,Jagtial H.O,NA,NA
Madhunur B.O,505425,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Dharmapuri,Karim Nagar,TELANGANA,NA,Dharmapuri S.O,Jagtial H.O,NA,NA
Maidpalli B.O,505325,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ibrahimpatnam,Karim Nagar,TELANGANA,NA,Metpalli S.O,Jagtial H.O,NA,NA
Malakpet B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Malkapur B.O,505451,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,NA,Kothapalli S.O (Karim Nagar),Karimnagar H.O,NA,NA
Mallampalli B.O,505466,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Anthakpet S.O,Karimnagar H.O,NA,NA
Mallannapet B.O,505529,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Polas S.O,Jagtial H.O,NA,NA
Mallapur B.O,505401,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Boenpalli,Karim Nagar,TELANGANA,NA,Elgandal S.O,Karimnagar H.O,NA,NA
Mallapur B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Mallapur B.O,505331,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallapur,Karim Nagar,TELANGANA,NA,Muthyampet S.O,Jagtial H.O,NA,NA
Mallapur B.O,505445,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gangadhara,Karim Nagar,TELANGANA,NA,Gangadhara S.O,Karimnagar H.O,NA,NA
Mallaram B.O,505403,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Vemulawada,Karim Nagar,TELANGANA,NA,Marripalli S.O,Jagtial H.O,NA,NA
Mallareddipet B.O,505304,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gambhiraopet,Karim Nagar,TELANGANA,NA,Gambhiraopet S.O,Jagtial H.O,NA,NA
Mallial B.O,505307,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chandurthi,Karim Nagar,TELANGANA,NA,Rudrangi S.O,Jagtial H.O,NA,NA
Mallial S.O,505452,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Mamidipalli B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Manair Project B.O,505304,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gambhiraopet,Karim Nagar,TELANGANA,NA,Gambhiraopet S.O,Jagtial H.O,NA,NA
Manakondur S.O,505469,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Manakondur,Karim Nagar,TELANGANA,NA,NA,Karimnagar H.O,NA,NA
Manala B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Manala-i B.O,505307,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Nizamabad Division,Karim Nagar,TELANGANA,NA,Rudrangi S.O,Jagtial H.O,NA,NA
Mandepalli B.O,505405,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sirsilla,Karim Nagar,TELANGANA,NA,Tadoor S.O,Jagtial H.O,NA,NA
Mangala B.O,505454,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Nerella S.O,Jagtial H.O,NA,NA
Mannegudem B.O,505462,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Medpalli,Karim Nagar,TELANGANA,NA,Sirikonda S.O (Karim Nagar),Jagtial H.O,NA,NA
Mannempalli B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Manwada B.O,505401,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Boenpalli,Karim Nagar,TELANGANA,NA,Elgandal S.O,Karimnagar H.O,NA,NA
Marpaka B.O,505302,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Vemulawada,Karim Nagar,TELANGANA,NA,Vemulawada S.O,Jagtial H.O,NA,NA
Marrigadda B.O,505403,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chandurthi,Karim Nagar,TELANGANA,NA,Marripalli S.O,Jagtial H.O,NA,NA
Marripalli S.O,505403,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chendurthy,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Marthanpet B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Medpalli S.O,505453,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Medpalli,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Mehtapur B.O,505460,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Raikal,Karim Nagar,TELANGANA,NA,Raikal S.O,Jagtial H.O,NA,NA
Metpalli Bazar S.O,505325,S.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Metpalle,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Metpalli S.O,505325,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Metpalli,Karim Nagar,TELANGANA,08725-225022,NA,Jagtial H.O,NA,NA
Mettachittapur B.O,505325,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Metpalli,Karim Nagar,TELANGANA,NA,Metpalli S.O,Jagtial H.O,NA,NA
Mirzapur B.O,505466,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Anthakpet S.O,Karimnagar H.O,NA,NA
Mogalpet B.O,505331,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallapur,Karim Nagar,TELANGANA,NA,Muthyampet S.O,Jagtial H.O,NA,NA
Mohanraopet B.O,505453,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koratla,Karim Nagar,TELANGANA,NA,Medpalli S.O,Jagtial H.O,NA,NA
Moodapalli B.O,505403,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chandurthi,Karim Nagar,TELANGANA,NA,Marripalli S.O,Jagtial H.O,NA,NA
Mootapalli B.O,505460,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Raikal,Karim Nagar,TELANGANA,NA,Raikal S.O,Jagtial H.O,NA,NA
Morapalli B.O,505455,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,Pochampad Project Colony S.O,Jagtial H.O,NA,NA
Motha B.O,505455,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,Pochampad Project Colony S.O,Jagtial H.O,NA,NA
Mothe B.O,505531,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ramadugu,Karim Nagar,TELANGANA,NA,Ramadugu S.O,Karimnagar H.O,NA,NA
Mucherla B.O,505304,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gambhiraopet,Karim Nagar,TELANGANA,NA,Gambhiraopet S.O,Jagtial H.O,NA,NA
Mudimanikyam B.O,505481,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chigurumamidi,Karim Nagar,TELANGANA,NA,Nustulapur S.O,Karimnagar H.O,NA,NA
Mukarampura S.O,505001,S.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,0878-2242181,NA,Karimnagar H.O,NA,NA
Mukshanpet B.O,505402,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ellanthakunta,Karim Nagar,TELANGANA,NA,Kodurpaka S.O,Karimnagar H.O,NA,NA
Mulkanur B.O,505481,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chigurumamidi,Karim Nagar,TELANGANA,NA,Nustulapur S.O,Karimnagar H.O,NA,NA
Munjampalli B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Manakondur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Mustabad S.O (Karim Nagar),505404,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mustabad,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Muthunur B.O,505526,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Endapalli S.O,Karimnagar H.O,NA,NA
Muthyampet B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Muthyampet S.O,505331,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallapur,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Mylaram B.O,505530,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Bejjanki,Karim Nagar,TELANGANA,NA,Thotapalli S.O (Karim Nagar),Karimnagar H.O,NA,NA
Nachupalli B.O,505501,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kodimial,Karim Nagar,TELANGANA,NA,Kodimial S.O,Karimnagar H.O,NA,NA
Nagaram B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Nagireddipur B.O,505445,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gangadhara,Karim Nagar,TELANGANA,NA,Gangadhara S.O,Karimnagar H.O,NA,NA
Nagnoor B.O,505415,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,NA,Choppadandi S.O,Karimnagar H.O,NA,NA
Nagnur Lachakkapet B.O,505529,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sarangapur,Karim Nagar,TELANGANA,NA,Polas S.O,Jagtial H.O,NA,NA
Nagulamallial B.O,505401,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,NA,Elgandal S.O,Karimnagar H.O,NA,NA
Nagumpet B.O,505304,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gambhiraopet,Karim Nagar,TELANGANA,NA,Gambhiraopet S.O,Jagtial H.O,NA,NA
Nakkalapet B.O,505454,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Nerella S.O,Jagtial H.O,NA,NA
Nallagonda B.O,505481,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Nustulapur S.O,Karimnagar H.O,NA,NA
Namapur B.O,505531,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Pegadapalli,Karim Nagar,TELANGANA,NA,Ramadugu S.O,Karimnagar H.O,NA,NA
Namapur B.O,505404,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mustabad,Karim Nagar,TELANGANA,NA,Mustabad S.O (Karim Nagar),Jagtial H.O,NA,NA
Namilikonda B.O,505501,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kodimial,Karim Nagar,TELANGANA,NA,Kodimial S.O,Karimnagar H.O,NA,NA
Nancherla B.O,505532,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Pegadapalli,Karim Nagar,TELANGANA,NA,Gollapalli S.O (Karim Nagar),Jagtial H.O,NA,NA
Narayanapur B.O,505303,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kishandaspet,Karim Nagar,TELANGANA,NA,Kishandaspet S.O,Jagtial H.O,NA,NA
Narayanpur B.O,505445,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gangadhara,Karim Nagar,TELANGANA,NA,Gangadhara S.O,Karimnagar H.O,NA,NA
Narayanpur B.O,505481,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Nustulapur S.O,Karimnagar H.O,NA,NA
Narmala B.O,505304,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gambhiraopet,Karim Nagar,TELANGANA,NA,Gambhiraopet S.O,Jagtial H.O,NA,NA
Narsimulapalli B.O,505454,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Nerella S.O,Jagtial H.O,NA,NA
Narsingapur B.O,505524,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Boenpali,Karim Nagar,TELANGANA,NA,Boenpalli S.O,Karimnagar H.O,NA,NA
Nawabpet B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chigurumamidi,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Nedunur B.O,505530,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Thotapalli S.O (Karim Nagar),Karimnagar H.O,NA,NA
Nerella B.O,505405,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sirsilla,Karim Nagar,TELANGANA,NA,Tadoor S.O,Jagtial H.O,NA,NA
Nerella S.O,505454,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Dharmapuri,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
New Abadi Jagtial S.O,505327,S.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
New Bus Stand Jagtial B.O,505455,B.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,Pochampad Project Colony S.O,Jagtial H.O,NA,NA
Nimmapalli B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Nizamabad B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Konaraopet,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Nookalamarri B.O,505524,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Vemulawada,Karim Nagar,TELANGANA,NA,Boenpalli S.O,Karimnagar H.O,NA,NA
Nookapalli B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Nustulapur S.O,505481,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,NA,Karimnagar H.O,NA,NA
Ottimalla B.O,505524,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Vemulawada,Karim Nagar,TELANGANA,NA,Boenpalli S.O,Karimnagar H.O,NA,NA
Ounur B.O,505404,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mustabad,Karim Nagar,TELANGANA,NA,Mustabad S.O (Karim Nagar),Jagtial H.O,NA,NA
Padira B.O,505303,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kishandaspet,Karim Nagar,TELANGANA,NA,Kishandaspet S.O,Jagtial H.O,NA,NA
Paidimadugu B.O,505460,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koratla,Karim Nagar,TELANGANA,NA,Raikal S.O,Jagtial H.O,NA,NA
Pandilla B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Parlapalli B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Parveda B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koheda,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Parvella B.O,505530,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Bejjanki,Karim Nagar,TELANGANA,NA,Thotapalli S.O (Karim Nagar),Karimnagar H.O,NA,NA
Peddalingapur B.O,505405,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ellanthakunta,Karim Nagar,TELANGANA,NA,Tadoor S.O,Jagtial H.O,NA,NA
Peddapur B.O,505325,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koratal,Karim Nagar,TELANGANA,NA,Metpalli S.O,Jagtial H.O,NA,NA
Peddapur B.O,505415,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jullapalli,Karim Nagar,TELANGANA,NA,Choppadandi S.O,Karimnagar H.O,NA,NA
Peddur B.O,505301,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sirsilla,Karim Nagar,TELANGANA,NA,Sirsilla S.O,Jagtial H.O,NA,NA
Pegadapalli B.O,505532,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Pegadapalli,Karim Nagar,TELANGANA,NA,Gollapalli S.O (Karim Nagar),Jagtial H.O,NA,NA
Peggarla B.O,505325,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Metpalli,Karim Nagar,TELANGANA,NA,Metpalli S.O,Jagtial H.O,NA,NA
Pembatla B.O,505529,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sarangapur,Karim Nagar,TELANGANA,NA,Polas S.O,Jagtial H.O,NA,NA
Pochampad Project Colony S.O,505455,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Polampalli B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Polas S.O,505529,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Poodur B.O,505501,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kodimial,Karim Nagar,TELANGANA,NA,Kodimial S.O,Karimnagar H.O,NA,NA
Porandla B.O,505529,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Jagtial,Karim Nagar,TELANGANA,NA,Polas S.O,Jagtial H.O,NA,NA
Porandla B.O,505469,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Manakondur S.O,Karimnagar H.O,NA,NA
Pormalla B.O,505453,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Medpalli,Karim Nagar,TELANGANA,NA,Medpalli S.O,Jagtial H.O,NA,NA
Potharam B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Potharam B.O,505454,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,NA,Karim Nagar,TELANGANA,NA,Nerella S.O,Jagtial H.O,NA,NA
Potharam B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Potharam B.O,505306,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kathalapur,Karim Nagar,TELANGANA,NA,Ambaripet S.O,Jagtial H.O,NA,NA
Pothgal B.O,505404,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mustabad,Karim Nagar,TELANGANA,NA,Mustabad S.O (Karim Nagar),Jagtial H.O,NA,NA
Pothur B.O,505401,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ellanthkunta,Karim Nagar,TELANGANA,NA,Elgandal S.O,Karimnagar H.O,NA,NA
Potlapalli B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Racherla Boppapur S.O,505305,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Yellareddypet,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Ragampet B.O,505415,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Choppadandi,Karim Nagar,TELANGANA,NA,Choppadandi S.O,Karimnagar H.O,NA,NA
Ragavpet B.O,505331,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallapur,Karim Nagar,TELANGANA,NA,Muthyampet S.O,Jagtial H.O,NA,NA
Raghavapatnam B.O,505532,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gollapalli,Karim Nagar,TELANGANA,NA,Gollapalli S.O (Karim Nagar),Jagtial H.O,NA,NA
Rahimkhanpet B.O,505402,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ellanthakunta,Karim Nagar,TELANGANA,NA,Kodurpaka S.O,Karimnagar H.O,NA,NA
Raichpapalli B.O,505529,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Sarangapur,Karim Nagar,TELANGANA,NA,Polas S.O,Jagtial H.O,NA,NA
Raikal S.O,505460,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Raikal,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Raipatnam B.O,505425,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Dharmapuri,Karim Nagar,TELANGANA,NA,Dharmapuri S.O,Jagtial H.O,NA,NA
Rajaram B.O,505425,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Dharmapuri,Karim Nagar,TELANGANA,NA,Dharmapuri S.O,Jagtial H.O,NA,NA
Ramadugu S.O,505531,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ramadugu,Karim Nagar,TELANGANA,NA,NA,Karimnagar H.O,NA,NA
Ramajipet B.O,505460,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Raikal,Karim Nagar,TELANGANA,NA,Raikal S.O,Jagtial H.O,NA,NA
Ramancha B.O,505481,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chigurumamidi,Karim Nagar,TELANGANA,NA,Nustulapur S.O,Karimnagar H.O,NA,NA
Ramavaram B.O,505466,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Husnabad,Karim Nagar,TELANGANA,NA,Anthakpet S.O,Karimnagar H.O,NA,NA
Ramchandrapuram B.O,505528,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Koheda,Karim Nagar,TELANGANA,NA,Bejjanki S.O,Karimnagar H.O,NA,NA
Ramnagar S.O (Karim Nagar),505001,S.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,NA,NA,Karimnagar H.O,NA,NA
Rampur B.O,505452,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallial,Karim Nagar,TELANGANA,NA,Mallial S.O,Jagtial H.O,NA,NA
Rampur B.O,505001,B.O,Non-Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Karimnagar,Karim Nagar,TELANGANA,NA,Jublikaman S.O,Karimnagar H.O,NA,NA
Ramsagar(Dabbathimmayapalli) B.O,505501,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Kodimial,Karim Nagar,TELANGANA,NA,Kodimial S.O,Karimnagar H.O,NA,NA
Rapalli B.O,505532,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Gollapalli,Karim Nagar,TELANGANA,NA,Gollapalli S.O (Karim Nagar),Jagtial H.O,NA,NA
Ratnapur B.O,505331,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Mallapur,Karim Nagar,TELANGANA,NA,Muthyampet S.O,Jagtial H.O,NA,NA
Regonda B.O,505467,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Hunsabad,Karim Nagar,TELANGANA,NA,Husnabad S.O (Karim Nagar),Karimnagar H.O,NA,NA
Regulapalli B.O,505473,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Bejjanki,Karim Nagar,TELANGANA,NA,Shanigaram S.O,Karimnagar H.O,NA,NA
Renikunta B.O,505530,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Thimmapur,Karim Nagar,TELANGANA,NA,Thotapalli S.O (Karim Nagar),Karimnagar H.O,NA,NA
Repaka B.O,505528,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ellanthakunta,Karim Nagar,TELANGANA,NA,Bejjanki S.O,Karimnagar H.O,NA,NA
Revelli B.O,505415,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Choppadandi,Karim Nagar,TELANGANA,NA,Choppadandi S.O,Karimnagar H.O,NA,NA
Rudrangi S.O,505307,S.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Chendurthi,Karim Nagar,TELANGANA,NA,NA,Jagtial H.O,NA,NA
Rudraram B.O,505531,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Ramadugu,Karim Nagar,TELANGANA,NA,Ramadugu S.O,Karimnagar H.O,NA,NA
Rudraram B.O,505402,B.O,Delivery,Karimnagar,Hyderabad,Andhra Pradesh,Vemulawada,Karim Nagar,TELANGANA,NA,Kodurpaka S.O,Karimnagar H.O,NA,NA
