officename,pincode,officeType,Deliverystatus,divisionname,regionname,circlename,Taluk,Districtname,statename,Telephone,Related Suboffice,Related Headoffice,longitude,latitude
Benipur B.O,224152,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Mijhaura S.O,Akbarpur H.O,NA,NA
Benipur B.O,224209,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Chaurebazar S.O,Faizabad H.O,NA,NA
Beraspur B.O,224161,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Maya S.O,Faizabad H.O,NA,NA
Bewana B.O,224122,B.O directly a/w Head Office,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akabarpur,Ambedkar Nagar,UTTAR PRADESH,NA,NA,Akbarpur H.O,NA,NA
Bhadar B.O,224132,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Bhiti S.O,Akbarpur H.O,NA,NA
Bhadauli B.O,224172,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Rasulabad S.O (Ambedkar Nagar),Faizabad H.O,NA,NA
Bhadohi B.O,224159,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Malipur S.O,Akbarpur H.O,NA,NA
Bhaironpur Tikari B.O,224206,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Khajurahat S.O,Faizabad H.O,NA,NA
Bhakhauli B.O,224153,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Khandasa S.O,Faizabad H.O,NA,NA
Bharatkund S.O,224202,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur ,Ambedkar Nagar,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Bhari Diha B.O,224151,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Katehari S.O,Akbarpur H.O,NA,NA
Bharsari B.O,224145,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Iltifatganj S.O,Akbarpur H.O,NA,NA
Bhaukuwan B.O,224149,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Jalalpur S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Bhaupur B.O,224210,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Bariyawan S.O,Akbarpur H.O,NA,NA
Bhav Nathpur B.O,224206,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Khajurahat S.O,Faizabad H.O,NA,NA
Bhawapur B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Bhidur B.O,224155,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Kichhauccha S.O,Akbarpur H.O,NA,NA
Bhikharipur B.O,224168,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Pahitipur S.O,Akbarpur H.O,NA,NA
Bhilsar S.O,224116,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Faizabad,UTTAR PRADESH,05241-235455,NA,Faizabad H.O,NA,NA
Bhimatali B.O,224164,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Milkipur S.O,Faizabad H.O,NA,NA
Bhitaura B.O,224188,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Sohawal,Faizabad,UTTAR PRADESH,NA,Sohawal RS S.O,Faizabad H.O,NA,NA
Bhitergaon B.O,224209,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Chaurebazar S.O,Faizabad H.O,NA,NA
Bhiti S.O,224132,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,05271-257247,NA,Akbarpur H.O,NA,NA
Bhiyaon B.O,224139,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Dulahoopur S.O,Akbarpur H.O,NA,NA
Bhoya B.O,224161,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Maya S.O,Faizabad H.O,NA,NA
Bhujgi B.O,224149,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Jalalpur S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Bhupatipur B.O,224122,B.O directly a/w Head Office,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akabarpur,Ambedkar Nagar,UTTAR PRADESH,NA,NA,Akbarpur H.O,NA,NA
Bidhar B.O,224181,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Ram Nagar S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Bihara B.O,224118,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Barabanki,UTTAR PRADESH,NA,Meermau S.O,Faizabad H.O,NA,NA
Bijli Tihayatpur B.O,224176,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Rajesultanpur S.O,Akbarpur H.O,NA,NA
Bikapur S.O,224204,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,05270-267020,NA,Faizabad H.O,NA,NA
Birauli B.O,224229,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Kumarganj S.O (Ambedkar Nagar),Faizabad H.O,NA,NA
Bishambharpur B.O,224139,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Dulahoopur S.O,Akbarpur H.O,NA,NA
Bodahari B.O,224206,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Khajurahat S.O,Faizabad H.O,NA,NA
Brahimpur Kusma B.O,224190,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Tanda S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Bsaiya Ganga Sagar B.O,224181,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Ram Nagar S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Bukia B.O,224129,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Baskhari S.O,Akbarpur H.O,NA,NA
Bus Station Akbarpur S.O,224122,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,NA,Akbarpur H.O,NA,NA
Chachikpur B.O,224141,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Goshaiganj S.O,Faizabad H.O,NA,NA
Chahoraghat B.O,224181,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Ram Nagar S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Chak Bhadaya B.O,224176,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Rajesultanpur S.O,Akbarpur H.O,NA,NA
Chakiya B.O,224125,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Bandipur S.O,Akbarpur H.O,NA,NA
Chamela B.O,224208,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Harringtonganj S.O,Faizabad H.O,NA,NA
Chanaipur B.O,224168,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Pahitipur S.O,Akbarpur H.O,NA,NA
Chandaura B.O,224121,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Amaniganj S.O,Faizabad H.O,NA,NA
Chandipur Khurd B.O,224147,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Jahangirganj S.O,Akbarpur H.O,NA,NA
Chandpur B.O,224230,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Kedarnagar S.O,Akbarpur H.O,NA,NA
Chandramau B.O,224118,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Faizabad,UTTAR PRADESH,NA,Meermau S.O,Faizabad H.O,NA,NA
Chandrikaganj B.O,224141,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Goshaiganj S.O,Faizabad H.O,NA,NA
Chapra B.O,224231,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Maharuwa Gola S.O,Akbarpur H.O,NA,NA
Chaurebazar S.O,224209,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,05270-266536,NA,Faizabad H.O,NA,NA
Chhajapur B.O,224190,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Tanda S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Chiotipara B.O,224231,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Maharuwa Gola S.O,Akbarpur H.O,NA,NA
Chirauli B.O,224228,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Inayatnagar S.O,Faizabad H.O,NA,NA
Chirra Mohammad Pur B.O,224001,B.O directly a/w Head Office,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Chitaura B.O,224164,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Milkipur S.O,Faizabad H.O,NA,NA
Chitoi B.O,224145,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Iltifatganj S.O,Akbarpur H.O,NA,NA
Chwardhar B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapaur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Dabha Samer S.O,224133,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur ,Ambedkar Nagar,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Dadera B.O,224135,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Darshan Nagar S.O,Faizabad H.O,NA,NA
Dahema B.O,224205,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Khapradih S.O,Faizabad H.O,NA,NA
Dalpatpur B.O,224161,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Maya S.O,Faizabad H.O,NA,NA
Dandupur B.O,224168,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Pahitipur S.O,Akbarpur H.O,NA,NA
Dargah Rasoolpur B.O,224155,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Kichhauccha S.O,Akbarpur H.O,NA,NA
Daridiha B.O,224231,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Maharuwa Gola S.O,Akbarpur H.O,NA,NA
Darshan Nagar S.O,224135,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-258224,NA,Faizabad H.O,NA,NA
Dasauli B.O,224201,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Motinagar S.O (Faizabad),Faizabad H.O,NA,NA
Dashrathpur B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Daudpur B.O,224210,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Bariyawan S.O,Akbarpur H.O,NA,NA
Daulatabad B.O,224149,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Jalalpur S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Debipur B.O,224190,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Tanda S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Deeh Bhilon B.O,224139,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Dulahoopur S.O,Akbarpur H.O,NA,NA
Dehriyawan B.O,224207,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Majurddinpur S.O,Faizabad H.O,NA,NA
Deogaon B.O,224153,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Khandasa S.O,Faizabad H.O,NA,NA
Deogarh B.O,224171,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Purah S.O,Faizabad H.O,NA,NA
Deohat B.O,224210,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Bariyawan S.O,Akbarpur H.O,NA,NA
Deokali B.O,224001,B.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Faizabad City S.O,Faizabad H.O,NA,NA
Deorhi S.O,224189,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Deoria S.O (Ambedkar Nagar),224137,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur ,Ambedkar Nagar,UTTAR PRADESH,05271-244160,NA,Akbarpur H.O,NA,NA
Dewait B.O,224118,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Barabanki,UTTAR PRADESH,NA,Meermau S.O,Faizabad H.O,NA,NA
Dhanaicha B.O,224164,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Milkipur S.O,Faizabad H.O,NA,NA
Dharamarg S.O,224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-260929,NA,Faizabad H.O,NA,NA
Dharamganj B.O,224152,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarpur,Ambedkar Nagar,UTTAR PRADESH,NA,Mijhaura S.O,Akbarpur H.O,NA,NA
Dharauli B.O,224121,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Amaniganj S.O,Faizabad H.O,NA,NA
Dharehata Dashrathpur B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Dhaurua B.O,224159,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Malipur S.O,Akbarpur H.O,NA,NA
Dhema Vaish B.O,224284,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Shahganj S.O (Faizabad),Faizabad H.O,NA,NA
Dhenkara B.O,224143,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Hanswar S.O,Akbarpur H.O,NA,NA
Dhiwa Daulatpur B.O,224230,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Kedarnagar S.O,Akbarpur H.O,NA,NA
Dhrampur B.O,224135,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Darshan Nagar S.O,Faizabad H.O,NA,NA
Dilasiganj B.O,224161,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Maya S.O,Faizabad H.O,NA,NA
Dillisaraiya B.O,224189,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Deorhi S.O,Faizabad H.O,NA,NA
Dulahoopur S.O,224139,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,05275-232626,NA,Akbarpur H.O,NA,NA
Faizabad Cantt S.O,224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Faizabad City S.O,224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-222932,NA,Faizabad H.O,NA,NA
Faizabad H.O,224001,H.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-222301,NA,NA,NA,NA
Faizabad Kutchery S.O,224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-222902,NA,Faizabad H.O,NA,NA
Faizabad RS S.O,224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-224501,NA,Faizabad H.O,NA,NA
Faridpur Kalan B.O,224145,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Iltifatganj S.O,Akbarpur H.O,NA,NA
Fatehganj S.O (Faizabad),224001,S.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-222952,NA,Faizabad H.O,NA,NA
Fatehpur B.O,224149,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur,Ambedkar Nagar,UTTAR PRADESH,NA,Jalalpur S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Fatehpur Belabagh B.O,224157,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Akbarur,Ambedkar Nagar,UTTAR PRADESH,NA,Khemapur S.O,Akbarpur H.O,NA,NA
Fatehpur Kamasin B.O,224141,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Goshaiganj S.O,Faizabad H.O,NA,NA
Ferozpur Makhdoomi B.O,224120,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Barabanki,UTTAR PRADESH,NA,Rudauli S.O,Faizabad H.O,NA,NA
Gaddopur B.O,224121,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Amaniganj S.O,Faizabad H.O,NA,NA
Gadopur Majhwa B.O,224001,B.O directly a/w Head Office,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Gangauli B.O,224172,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Rasulabad S.O (Ambedkar Nagar),Faizabad H.O,NA,NA
Garha B.O,224129,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Baskhari S.O,Akbarpur H.O,NA,NA
Gauhania B.O,224121,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Amaniganj S.O,Faizabad H.O,NA,NA
Gauhanna Qanoongo B.O,224127,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Barun S.O (Ambedkar Nagar),Faizabad H.O,NA,NA
Gaura B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Gaura Mohammadpur B.O,224155,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Kichhauccha S.O,Akbarpur H.O,NA,NA
Gayaspur B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Gayaspur Samsuddinpur B.O,224155,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Kichhauccha S.O,Akbarpur H.O,NA,NA
Gayasuddinpur B.O,224207,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Majurddinpur S.O,Faizabad H.O,NA,NA
Gharwal B.O,224137,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Alapur,Ambedkar Nagar,UTTAR PRADESH,NA,Deoria S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Ghatauli B.O,224164,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Milkipur S.O,Faizabad H.O,NA,NA
Ghorwal B.O,224153,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Khandasa S.O,Faizabad H.O,NA,NA
Ghurehta B.O,224284,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Shahganj S.O (Faizabad),Faizabad H.O,NA,NA
Ghuritikar B.O,224195,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Tikari S.O,Faizabad H.O,NA,NA
Giraunda B.O,224119,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Rudauli,Barabanki,UTTAR PRADESH,NA,Patranga R.S. S.O,Faizabad H.O,NA,NA
Gohila B.O,224143,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Allapur **,Ambedkar Nagar,UTTAR PRADESH,NA,Hanswar S.O,Akbarpur H.O,NA,NA
Gokula B.O,224164,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Milkipur S.O,Faizabad H.O,NA,NA
Golaghat B.O,224123,B.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,Ayodhya S.O,Faizabad H.O,NA,NA
Gomunpur B.O,224186,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Sikandarpur S.O (Ambedkar Nagar),Akbarpur H.O,NA,NA
Gondwa B.O,224126,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Sohawal,Faizabad,UTTAR PRADESH,NA,Baragaon RS S.O,Faizabad H.O,NA,NA
Gopalpur B.O,224001,B.O directly a/w Head Office,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,NA,NA,Faizabad H.O,NA,NA
Goshaiganj S.O,224141,S.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Faizabad,Faizabad,UTTAR PRADESH,05278-250020,NA,Faizabad H.O,NA,NA
Gothwara B.O,224127,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Milkipur,Faizabad,UTTAR PRADESH,NA,Barun S.O (Ambedkar Nagar),Faizabad H.O,NA,NA
Gundhaur B.O,224204,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Bikapur,Faizabad,UTTAR PRADESH,NA,Bikapur S.O,Faizabad H.O,NA,NA
Gurukul B.O,224123,B.O,Non-Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Ayodhya S.O,Faizabad H.O,NA,NA
Gyanpur B.O,224171,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Jalalpur ,Ambedkar Nagar,UTTAR PRADESH,NA,Purah S.O,Faizabad H.O,NA,NA
Haiderganj B.O,224205,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Tanda,Ambedkar Nagar,UTTAR PRADESH,NA,Khapradih S.O,Faizabad H.O,NA,NA
Hajipur B.O,224126,B.O,Delivery,Faizabad,Lucknow  HQ,Uttar Pradesh,Sohawal,Faizabad,UTTAR PRADESH,NA,Baragaon RS S.O,Faizabad H.O,NA,NA
